pair_id,pair_type,template_id,edit_type_idx,edit_type_name,agent,model,instruction,aesthetic_path,non_aesthetic_path,aesthetic_score,non_aesthetic_score,score_gap,edit_quality_score
1131w-tpnRumgzO8o_t14_imageedit__regression,regression,1131w-tpnRumgzO8o,14,Theme Restyling,imageedit,gemini/gemini-2.5-pro,"Transform to winter fest theme: change palette to icy blues #0EA5E9 and #E0F2FE, replace 'SUMMER' with 'WINTER', swap burger illustration for snowflake cookie, keep layout.",images/1131w-tpnRumgzO8o_t14_imageedit__regression__aesthetic.png,images/1131w-tpnRumgzO8o_t14_imageedit__regression__non_aesthetic.png,80.0,78.0,2.0,89.0
1600w-Rx4XBLKvk68_t4_imageedit__regression,regression,1600w-Rx4XBLKvk68,4,Object Removal,imageedit,gemini/gemini-2.5-pro,"Remove the black overlapping “Hannah Morales” text; align the right body paragraph’s top with the left column and nudge it right for an even gutter, preserving balance.",images/1600w-Rx4XBLKvk68_t4_imageedit__regression__aesthetic.png,images/1600w-Rx4XBLKvk68_t4_imageedit__regression__non_aesthetic.png,74.0,73.0,1.0,87.0
1600w-VLAmdFwJm1I_t4_imageedit__regression,regression,1600w-VLAmdFwJm1I,4,Object Removal,imageedit,gemini/gemini-2.5-pro,Remove the “VIVID MARKETING” text above the title and vertically center “CAMPAIGN HUB” within the white banner for balanced spacing.,images/1600w-VLAmdFwJm1I_t4_imageedit__regression__aesthetic.png,images/1600w-VLAmdFwJm1I_t4_imageedit__regression__non_aesthetic.png,93.0,71.0,22.0,100.0
1280w-7NdToF9SL00_t2_imageedit__regression,regression,1280w-7NdToF9SL00,2,2-Element Layout Swap,imageedit,gemini/gemini-2.5-pro,"Swap the “MUSIC AND WINE PARTY” headline with the large turntable illustration, moving the headline to bottom center above the address and centering the turntable at the top.",images/1280w-7NdToF9SL00_t2_imageedit__regression__aesthetic.png,images/1280w-7NdToF9SL00_t2_imageedit__regression__non_aesthetic.png,93.0,87.0,6.0,70.0
1600w-qWWXRzbWBOk_t0_imageedit__regression,regression,1600w-qWWXRzbWBOk,0,Color Palette Variation,imageedit,gemini/gemini-2.5-pro,Replace the dominant azure-blue and cream gradient palette with a deep forest green-to-teal twilight gradient; switch text and star accents to warm ivory #FFF4E6 for high contrast.,images/1600w-qWWXRzbWBOk_t0_imageedit__regression__aesthetic.png,images/1600w-qWWXRzbWBOk_t0_imageedit__regression__non_aesthetic.png,98.0,60.0,38.0,85.0
1131w-xPTl82ZC-e4_t5_imageedit__regression,regression,1131w-xPTl82ZC-e4,5,Object Addition,imageedit,gemini/gemini-2.5-pro,"Add a small peach-pink retro film reel icon to the right of ""FREE ENTRY"", aligning center with the text to balance the left date/time.",images/1131w-xPTl82ZC-e4_t5_imageedit__regression__aesthetic.png,images/1131w-xPTl82ZC-e4_t5_imageedit__regression__non_aesthetic.png,75.0,67.0,8.0,94.0
1131w-rH9o0IzDWQY_t8_imageedit__regression,regression,1131w-rH9o0IzDWQY,8,Typography Style Shift,imageedit,gemini/gemini-2.5-pro,"Switch the ""PRODUCT"" headline to tall serif uppercase instead of bold sans-serif.",images/1131w-rH9o0IzDWQY_t8_imageedit__regression__aesthetic.png,images/1131w-rH9o0IzDWQY_t8_imageedit__regression__non_aesthetic.png,81.0,75.0,6.0,0.0
1280w-QVxrpF_dKgM_t12_imageedit__regression,regression,1280w-QVxrpF_dKgM,12,Contrast & Readability Enhancement,imageedit,gemini/gemini-2.5-pro,Deepen the cream paper’s outer drop shadow with a soft #333 tone to increase edge contrast against the white gingham squares and enhance overall text legibility.,images/1280w-QVxrpF_dKgM_t12_imageedit__regression__aesthetic.png,images/1280w-QVxrpF_dKgM_t12_imageedit__regression__non_aesthetic.png,89.0,81.0,8.0,100.0
1131w-120Kpwxx3eY_t2_imageedit__regression,regression,1131w-120Kpwxx3eY,2,2-Element Layout Swap,imageedit,gemini/gemini-2.5-pro,"Swap positions of the top-left portrait photo and the “Estelle Darcy” headline block, preserving equal margins and left-aligning each element within its new column.",images/1131w-120Kpwxx3eY_t2_imageedit__regression__aesthetic.png,images/1131w-120Kpwxx3eY_t2_imageedit__regression__non_aesthetic.png,79.0,66.0,13.0,80.0
1280w-QVxrpF_dKgM_t8_imageedit__regression,regression,1280w-QVxrpF_dKgM,8,Typography Style Shift,imageedit,gemini/gemini-2.5-pro,Replace all rounded sans-serif text with a tall serif in regular weight and sentence case to shift the tone from playful to elegant.,images/1280w-QVxrpF_dKgM_t8_imageedit__regression__aesthetic.png,images/1280w-QVxrpF_dKgM_t8_imageedit__regression__non_aesthetic.png,89.0,81.0,8.0,0.0
1600w-xCuy4vLKWKc_t13_imageedit__regression,regression,1600w-xCuy4vLKWKc,13,Add Secondary Text Block,imageedit,gemini/gemini-2.5-pro,"Add a small sans-serif subtitle to the right of the headline reading “Practical steps to attract your first 1,000 subscribers,” colored #F5E9DF, vertically aligned with the title.",images/1600w-xCuy4vLKWKc_t13_imageedit__regression__aesthetic.png,images/1600w-xCuy4vLKWKc_t13_imageedit__regression__non_aesthetic.png,59.0,58.0,1.0,100.0
1600w-OnW3L3V5tgI_t8_imageedit__regression,regression,1600w-OnW3L3V5tgI,8,Typography Style Shift,imageedit,gemini/gemini-2.5-pro,Switch the “HUMAN-GRADE. Dog-approved.” headline to a tall serif font to create an elegant tone.,images/1600w-OnW3L3V5tgI_t8_imageedit__regression__aesthetic.png,images/1600w-OnW3L3V5tgI_t8_imageedit__regression__non_aesthetic.png,93.0,82.0,11.0,100.0
1600w-F-yK2D5pels_t2_imageedit__regression,regression,1600w-F-yK2D5pels,2,2-Element Layout Swap,imageedit,gemini/gemini-2.5-pro,"Swap the large “MEDIA KIT” headline with the three-photo gallery strip, moving the headline to the top and the images to the bottom, centered and evenly spaced.",images/1600w-F-yK2D5pels_t2_imageedit__regression__aesthetic.png,images/1600w-F-yK2D5pels_t2_imageedit__regression__non_aesthetic.png,98.0,93.0,5.0,0.0
1600w-qWWXRzbWBOk_t14_imageedit__regression,regression,1600w-qWWXRzbWBOk,14,Theme Restyling,imageedit,gemini/gemini-2.5-pro,"Transform into a winter holiday theme: switch blue gradient to deep forest green and cranberry, swap stars for snowflakes, and change quote to warm white with gold sparkles.",images/1600w-qWWXRzbWBOk_t14_imageedit__regression__aesthetic.png,images/1600w-qWWXRzbWBOk_t14_imageedit__regression__non_aesthetic.png,98.0,60.0,38.0,89.0
1131w-eRlpDg4f0K8_t13_imageedit__regression,regression,1131w-eRlpDg4f0K8,13,Add Secondary Text Block,imageedit,gemini/gemini-2.5-pro,"Add a small sans-serif subtitle, ""Monthly meet-up for book lovers,"" centered beneath ""Book Club!"" in deep navy #1E2B5A, with tight spacing to reduce the gap above the illustration.",images/1131w-eRlpDg4f0K8_t13_imageedit__regression__aesthetic.png,images/1131w-eRlpDg4f0K8_t13_imageedit__regression__non_aesthetic.png,58.0,57.0,1.0,60.0
1131w-zau150HLMWk_t12_imageedit__regression,regression,1131w-zau150HLMWk,12,Contrast & Readability Enhancement,imageedit,gemini/gemini-2.5-pro,"Apply a subtle dark gray (#333) drop shadow to both ""You're my"" and ""lobster"" text to improve contrast against the light striped background.",images/1131w-zau150HLMWk_t12_imageedit__regression__aesthetic.png,images/1131w-zau150HLMWk_t12_imageedit__regression__non_aesthetic.png,79.0,62.0,17.0,57.0
1200w-taPfkpk_5cE_t6_imageedit__regression,regression,1200w-taPfkpk_5cE,6,Copy Expansion,imageedit,gemini/gemini-2.5-pro,"Expand the lower body paragraph to roughly 2–3× length, adding welcoming details about monthly picks, lively discussions, newcomer-friendly vibe, and keeping the address, while maintaining tone and layout balance.",images/1200w-taPfkpk_5cE_t6_imageedit__regression__aesthetic.png,images/1200w-taPfkpk_5cE_t6_imageedit__regression__non_aesthetic.png,58.0,42.0,16.0,49.0
1600w-GQFPH6ndGO4_t11_imageedit__regression,regression,1600w-GQFPH6ndGO4,11,Hierarchy Adjustment,imageedit,gemini/gemini-2.5-pro,Shrink the “IMPROVE YOURSELF” headline to body size so the portrait becomes the dominant focal point.,images/1600w-GQFPH6ndGO4_t11_imageedit__regression__aesthetic.png,images/1600w-GQFPH6ndGO4_t11_imageedit__regression__non_aesthetic.png,96.0,82.0,14.0,100.0
1600w-u6z_9iKj-iQ_t6_imageedit__regression,regression,1600w-u6z_9iKj-iQ,6,Copy Expansion,imageedit,gemini/gemini-2.5-pro,"Replace the ""FESTIVAL OF LIGHTS"" line with: ""Festival of Lights—celebrating hope, prosperity, and togetherness.""",images/1600w-u6z_9iKj-iQ_t6_imageedit__regression__aesthetic.png,images/1600w-u6z_9iKj-iQ_t6_imageedit__regression__non_aesthetic.png,91.0,86.0,5.0,57.0
1600w-IVdkMeHmo04_t8_imageedit__regression,regression,1600w-IVdkMeHmo04,8,Typography Style Shift,imageedit,gemini/gemini-2.5-pro,Set the “Gala of Hope” headline in uppercase.,images/1600w-IVdkMeHmo04_t8_imageedit__regression__aesthetic.png,images/1600w-IVdkMeHmo04_t8_imageedit__regression__non_aesthetic.png,98.0,43.0,55.0,0.0
1280w-l2k_WnNosUU_t5_imageedit__regression,regression,1280w-l2k_WnNosUU,5,Object Addition,imageedit,gemini/gemini-2.5-pro,"Add a small #184D3A calendar icon to the top-right of the ""upcoming EVENTS"" header, aligned vertically with the title, to fill whitespace and balance the layout.",images/1280w-l2k_WnNosUU_t5_imageedit__regression__aesthetic.png,images/1280w-l2k_WnNosUU_t5_imageedit__regression__non_aesthetic.png,76.0,71.0,5.0,70.0
1257w-dnPJ18q1Q2E_t0_imageedit__regression,regression,1257w-dnPJ18q1Q2E,0,Color Palette Variation,imageedit,gemini/gemini-2.5-pro,Recolor to light mode: background pale blush #F7E5EA; all text deep charcoal #1D1D1D; neutralize red in the figure to warm neutrals.,images/1257w-dnPJ18q1Q2E_t0_imageedit__regression__aesthetic.png,images/1257w-dnPJ18q1Q2E_t0_imageedit__regression__non_aesthetic.png,89.0,78.0,11.0,68.0
1600w-GQFPH6ndGO4_t9_imageedit__regression,regression,1600w-GQFPH6ndGO4,9,Accent Recolor,imageedit,gemini/gemini-2.5-pro,"Recolor the ""EVERY DAY"" button background to deep forest green (#184D3A).",images/1600w-GQFPH6ndGO4_t9_imageedit__regression__aesthetic.png,images/1600w-GQFPH6ndGO4_t9_imageedit__regression__non_aesthetic.png,96.0,82.0,14.0,100.0
1600w-1HZYAUid2AE_t14_imageedit__regression,regression,1600w-1HZYAUid2AE,14,Theme Restyling,imageedit,gemini/gemini-2.5-pro,"Restyle to a winter holiday theme: background #0B1A3A with light snowfall, replace emojis with snowflakes and gift icons, recolor CTA to festive red #E31D1D with white text.",images/1600w-1HZYAUid2AE_t14_imageedit__regression__aesthetic.png,images/1600w-1HZYAUid2AE_t14_imageedit__regression__non_aesthetic.png,76.0,62.0,14.0,81.0
1143w-6-Ht1iOh8uw_t6_imageedit__regression,regression,1143w-6-Ht1iOh8uw,6,Copy Expansion,imageedit,gemini/gemini-2.5-pro,"Expand the address line beneath the date into: ""123 Anywhere St., Any City, ST 12345 — main hall entrance on Maple; enjoy cake, games, and music with friends.""",images/1143w-6-Ht1iOh8uw_t6_imageedit__regression__aesthetic.png,images/1143w-6-Ht1iOh8uw_t6_imageedit__regression__non_aesthetic.png,90.0,67.0,23.0,68.0
1280w-1EsFpGQoTQo_t14_imageedit__regression,regression,1280w-1EsFpGQoTQo,14,Theme Restyling,imageedit,gemini/gemini-2.5-pro,"Transform into a winter holiday theme by replacing the pool photo with a snowy workspace and changing all outline/button/text accents to forest green #184D3A and cranberry #C61A1A, preserving layout.",images/1280w-1EsFpGQoTQo_t14_imageedit__regression__aesthetic.png,images/1280w-1EsFpGQoTQo_t14_imageedit__regression__non_aesthetic.png,60.0,52.0,8.0,40.0
1600w-DVXZyB158ss_t3_imageedit__regression,regression,1600w-DVXZyB158ss,3,Global Layout Change,imageedit,gemini/gemini-2.5-pro,Rebuild layout into two rows: top centered headline; bottom two equal columns with text left and full-height photo right; place signature in bottom-left footer.,images/1600w-DVXZyB158ss_t3_imageedit__regression__aesthetic.png,images/1600w-DVXZyB158ss_t3_imageedit__regression__non_aesthetic.png,86.0,77.0,9.0,32.0
1600w-9czv6kB-DXc_t0_imageedit__regression,regression,1600w-9czv6kB-DXc,0,Color Palette Variation,imageedit,gemini/gemini-2.5-pro,"Replace the blue background, white bubble, red/yellow megaphone and labels, and black text with a cool light palette: background #F1F7FF, bubble #FFFFFF, accents #00A3FF/#673AB7, text charcoal #1E1E1E.",images/1600w-9czv6kB-DXc_t0_imageedit__regression__aesthetic.png,images/1600w-9czv6kB-DXc_t0_imageedit__regression__non_aesthetic.png,89.0,77.0,12.0,40.0
900w-8g4EBLeikgE_t0_imageedit__regression,regression,900w-8g4EBLeikgE,0,Color Palette Variation,imageedit,gemini/gemini-2.5-pro,Recolor palette: switch beige background to pale mint #E8F7F2; change mustard headline to deep teal #0D7068; set all body/CTA text and icons to charcoal #222222.,images/900w-8g4EBLeikgE_t0_imageedit__regression__aesthetic.png,images/900w-8g4EBLeikgE_t0_imageedit__regression__non_aesthetic.png,88.0,80.0,8.0,88.0
1131w-9cN5biKALLQ_t3_imageedit__regression,regression,1131w-9cN5biKALLQ,3,Global Layout Change,imageedit,gemini/gemini-2.5-pro,"Rebuild into a two-panel layout: center ""ICE FOR SALE"" as one headline at top, put the price in a bold full-width bottom banner, increase outer margins.",images/1131w-9cN5biKALLQ_t3_imageedit__regression__aesthetic.png,images/1131w-9cN5biKALLQ_t3_imageedit__regression__non_aesthetic.png,84.0,72.0,12.0,48.0
1600w-ijK0RlZ5JR8-1_t5_imageedit__regression,regression,1600w-ijK0RlZ5JR8-1,5,Object Addition,imageedit,gemini/gemini-2.5-pro,Add a small #2E7A7B dumbbell icon centered above “QUICK TIPS” inside the circle to fill the top space and complement the headline.,images/1600w-ijK0RlZ5JR8-1_t5_imageedit__regression__aesthetic.png,images/1600w-ijK0RlZ5JR8-1_t5_imageedit__regression__non_aesthetic.png,90.0,62.0,28.0,100.0
1135w-e1BT38mksX0_t12_imageedit__regression,regression,1135w-e1BT38mksX0,12,Contrast & Readability Enhancement,imageedit,gemini/gemini-2.5-pro,Recolor the small gray address line under the date to deep black #111111 for stronger contrast on white.,images/1135w-e1BT38mksX0_t12_imageedit__regression__aesthetic.png,images/1135w-e1BT38mksX0_t12_imageedit__regression__non_aesthetic.png,55.0,50.0,5.0,100.0
1131w-w2bliFOwlfc_t6_imageedit__regression,regression,1131w-w2bliFOwlfc,6,Copy Expansion,imageedit,gemini/gemini-2.5-pro,"Replace the top-right paragraph with: ""Rediscover the magic of simpler times with this nostalgic rotary phone—celebrating unhurried chats, shared stories, and the satisfying click of each number.""",images/1131w-w2bliFOwlfc_t6_imageedit__regression__aesthetic.png,images/1131w-w2bliFOwlfc_t6_imageedit__regression__non_aesthetic.png,96.0,46.0,50.0,60.0
1600w-jlhsA8F30Lk_t1_imageedit__regression,regression,1600w-jlhsA8F30Lk,1,Translation,imageedit,gemini/gemini-2.5-pro,Translate text to French: replace 'WE ARE OPEN TODAY' with 'NOUS SOMMES OUVERTS AUJOURD’HUI' and '10AM - 9PM' with '10h00–21h00'.,images/1600w-jlhsA8F30Lk_t1_imageedit__regression__aesthetic.png,images/1600w-jlhsA8F30Lk_t1_imageedit__regression__non_aesthetic.png,82.0,76.0,6.0,98.0
1131w-rH9o0IzDWQY_t3_imageedit__regression,regression,1131w-rH9o0IzDWQY,3,Global Layout Change,imageedit,gemini/gemini-2.5-pro,"Rebuild as a single-column poster: use full-bleed hero image on top, stack remaining three images in equal-height stripes below, center the headline and subheadline between hero and stripes.",images/1131w-rH9o0IzDWQY_t3_imageedit__regression__aesthetic.png,images/1131w-rH9o0IzDWQY_t3_imageedit__regression__non_aesthetic.png,81.0,75.0,6.0,0.0
1600w-7YZFYlcCTPk_t8_imageedit__regression,regression,1600w-7YZFYlcCTPk,8,Typography Style Shift,imageedit,gemini/gemini-2.5-pro,"Set ""COMING SOON"" in a tall serif for a more elegant tone.",images/1600w-7YZFYlcCTPk_t8_imageedit__regression__aesthetic.png,images/1600w-7YZFYlcCTPk_t8_imageedit__regression__non_aesthetic.png,75.0,68.0,7.0,100.0
1600w-GFKaeiEL8R0_t2_imageedit__regression,regression,1600w-GFKaeiEL8R0,2,2-Element Layout Swap,imageedit,gemini/gemini-2.5-pro,"Swap the 3D shape cluster with the “Branding & Design” headline, placing the headline top-center and the shapes centered below it, maintaining equal vertical spacing.",images/1600w-GFKaeiEL8R0_t2_imageedit__regression__aesthetic.png,images/1600w-GFKaeiEL8R0_t2_imageedit__regression__non_aesthetic.png,98.0,92.0,6.0,0.0
1280w-1EsFpGQoTQo_t3_imageedit__regression,regression,1280w-1EsFpGQoTQo,3,Global Layout Change,imageedit,gemini/gemini-2.5-pro,"Restructure into a split layout: full-bleed image left; right column with vertically centered stacked headline, subhead, and CTA; transform top navigation into a left vertical sidebar; add wide padding.",images/1280w-1EsFpGQoTQo_t3_imageedit__regression__aesthetic.png,images/1280w-1EsFpGQoTQo_t3_imageedit__regression__non_aesthetic.png,60.0,52.0,8.0,83.0
1131w-120Kpwxx3eY_t0_imageedit__regression,regression,1131w-120Kpwxx3eY,0,Color Palette Variation,imageedit,gemini/gemini-2.5-pro,"Swap the cobalt blue accents and cream background to a warm desert palette: sand background #F6E7D7, terracotta headings/icons #C1523C, and charcoal body text/lines #2F2F2F.",images/1131w-120Kpwxx3eY_t0_imageedit__regression__aesthetic.png,images/1131w-120Kpwxx3eY_t0_imageedit__regression__non_aesthetic.png,79.0,66.0,13.0,80.0
1280w-QVxrpF_dKgM_t0_imageedit__regression,regression,1280w-QVxrpF_dKgM,0,Color Palette Variation,imageedit,gemini/gemini-2.5-pro,Replace the dominant red-and-white gingham and cream paper with mint #A8E6CF/white gingham and crisp white paper; swap tan tape for sunflower yellow #FFC300; keep all text black.,images/1280w-QVxrpF_dKgM_t0_imageedit__regression__aesthetic.png,images/1280w-QVxrpF_dKgM_t0_imageedit__regression__non_aesthetic.png,89.0,81.0,8.0,90.0
1131w-50t2MzJLmsM_t11_imageedit__regression,regression,1131w-50t2MzJLmsM,11,Hierarchy Adjustment,imageedit,gemini/gemini-2.5-pro,"Enlarge the steaming coffee cup illustration to fill center and shrink the “GRAND” headline, lightening it to #7DA7FF, so the cup becomes the primary focal point.",images/1131w-50t2MzJLmsM_t11_imageedit__regression__aesthetic.png,images/1131w-50t2MzJLmsM_t11_imageedit__regression__non_aesthetic.png,86.0,73.0,13.0,80.0
1600w-gOlznvJ4zdk_t10_imageedit__regression,regression,1600w-gOlznvJ4zdk,10,Background Replacement,imageedit,gemini/gemini-2.5-pro,"Replace the green grid with a soft sunset gradient from peach #FFD8C2 to lavender #D8C9FF, keeping the white content box and jar/title edges crisp for readability.",images/1600w-gOlznvJ4zdk_t10_imageedit__regression__aesthetic.png,images/1600w-gOlznvJ4zdk_t10_imageedit__regression__non_aesthetic.png,78.0,71.0,7.0,100.0
