design,template_id,template_name,categories,instruction,agent,model,edit_id,edit_path,render_path,status,aesthetic_score,original_score,score_diff,edit_quality_score
1131w-rH9o0IzDWQY,1,Translation,"text,global","Replace 'New' with 'Nuevo', 'PRODUCT' with 'PRODUCTO', and 'PREMIUM PRODUCT' with 'PRODUCTO PREMIUM'.",multishot,gemini/gemini-2.5-pro,1131w-rH9o0IzDWQY_t1_multishot,../edits/1131w-rH9o0IzDWQY_t1_multishot/spec.json,../edits/1131w-rH9o0IzDWQY_t1_multishot/render.png,success,82.0,81.0,1.0,100.0
1600w-gOlznvJ4zdk,10,Background Replacement,"image,color,global","Replace the green grid with a soft sunset gradient from peach #FFD8C2 to lavender #D8C9FF, keeping the white content box and jar/title edges crisp for readability.",multishot,gemini/gemini-2.5-pro,1600w-gOlznvJ4zdk_t10_multishot,../edits/1600w-gOlznvJ4zdk_t10_multishot/spec.json,../edits/1600w-gOlznvJ4zdk_t10_multishot/render.png,success,66.0,78.0,-12.0,18.0
848w-x9A8Hm2mD6U,5,Object Addition,"layout,local","Add a small outlined cloud icon in #6EC1E4 to the top-right empty space, right-aligned with the header to balance the hero.",multishot,gemini/gemini-2.5-pro,848w-x9A8Hm2mD6U_t5_multishot,../edits/848w-x9A8Hm2mD6U_t5_multishot/spec.json,../edits/848w-x9A8Hm2mD6U_t5_multishot/render.png,success,58.0,70.0,-12.0,89.0
848w-Xal0F5OfysY,9,Accent Recolor,"color,local","Recolor the ""CREATIVE"" text to deep coral #E4572E for strong contrast with the blue background.",multishot,gemini/gemini-2.5-pro,848w-Xal0F5OfysY_t9_multishot,../edits/848w-Xal0F5OfysY_t9_multishot/spec.json,../edits/848w-Xal0F5OfysY_t9_multishot/render.png,success,78.0,90.0,-12.0,100.0
1131w-Cn6h5Tqrn10,6,Copy Expansion,"text,layout,global","Expand the quote to: ""Stay inspired, never stop creating; keep exploring ideas, trust your instincts, and let curiosity guide your craft every day toward meaningful work and steady growth.""",multishot,gemini/gemini-2.5-pro,1131w-Cn6h5Tqrn10_t6_multishot,../edits/1131w-Cn6h5Tqrn10_t6_multishot/spec.json,../edits/1131w-Cn6h5Tqrn10_t6_multishot/render.png,success,82.0,,,100.0
1600w-jlhsA8F30Lk,2,2-Element Layout Swap,"layout,global","Swap the megaphone with the speech-bubble headline, placing the bubble left and megaphone right, aligning both vertically centered for balance.",multishot,gemini/gemini-2.5-pro,1600w-jlhsA8F30Lk_t2_multishot,../edits/1600w-jlhsA8F30Lk_t2_multishot/spec.json,../edits/1600w-jlhsA8F30Lk_t2_multishot/render.png,success,57.0,82.0,-25.0,74.0
1131w-zsrhBwj_J58,3,Global Layout Change,"layout,global",Reflow into a stacked layout: make the statue image the full-width top half; center “RETRO REWIND” mid-page with tagline below; place date-left/location-right band above footer; keep description above URL.,multishot,gemini/gemini-2.5-pro,1131w-zsrhBwj_J58_t3_multishot,../edits/1131w-zsrhBwj_J58_t3_multishot/spec.json,../edits/1131w-zsrhBwj_J58_t3_multishot/render.png,success,93.0,69.0,24.0,100.0
1280w-TgB3qSfKXOY,12,Contrast & Readability Enhancement,"color,style,local",Apply a soft deep forest green (#184D3A) drop shadow to the cream “craving” and “maicha” headlines to boost contrast against the light starbursts and green background.,multishot,gemini/gemini-2.5-pro,1280w-TgB3qSfKXOY_t12_multishot,../edits/1280w-TgB3qSfKXOY_t12_multishot/spec.json,../edits/1280w-TgB3qSfKXOY_t12_multishot/render.png,success,88.0,75.0,13.0,100.0
1280w-sqmHAnUAgsI,3,Global Layout Change,"layout,global","Rebuild the layout: use a full-bleed hero spanning the top; arrange all remaining images below in a centered 3-column grid with equal gutters, 10% outer margins, and consistent vertical spacing.",multishot,gemini/gemini-2.5-pro,1280w-sqmHAnUAgsI_t3_multishot,../edits/1280w-sqmHAnUAgsI_t3_multishot/spec.json,../edits/1280w-sqmHAnUAgsI_t3_multishot/render.png,success,81.0,98.0,-17.0,55.0
1600w-A9ARWpzo3xk,4,Object Removal,"layout,local",Remove the right-side “SINCE 2025”; move “CREATIVE STUDIO” to center beneath the logo and slightly reduce the gap for balanced spacing.,multishot,gemini/gemini-2.5-pro,1600w-A9ARWpzo3xk_t4_multishot,../edits/1600w-A9ARWpzo3xk_t4_multishot/spec.json,../edits/1600w-A9ARWpzo3xk_t4_multishot/render.png,success,97.0,98.0,-1.0,100.0
1600w-DB7VCKEjrvU,3,Global Layout Change,"layout,global","Recompose into a two-column layout: left column holds the colorful emblem; right column stacks “LUMA” above “ART SPACE,” both center-aligned, with expanded outer margins and a balanced gutter.",multishot,gemini/gemini-2.5-pro,1600w-DB7VCKEjrvU_t3_multishot,../edits/1600w-DB7VCKEjrvU_t3_multishot/spec.json,../edits/1600w-DB7VCKEjrvU_t3_multishot/render.png,success,67.0,91.0,-24.0,100.0
1600w-3FMwHZotkUM,14,Theme Restyling,"style,color,global","Restyle to winter-holiday theme: change background to snowy #F6FAF2, set headings deep forest green (#184D3A), button crimson (#C41E3A), and overlay small gold star badges on each image; keep layout.",multishot,gemini/gemini-2.5-pro,1600w-3FMwHZotkUM_t14_multishot,../edits/1600w-3FMwHZotkUM_t14_multishot/spec.json,../edits/1600w-3FMwHZotkUM_t14_multishot/render.png,success,61.0,93.0,-32.0,66.0
1131w-HeJuVR7Avb0,6,Copy Expansion,"text,layout,global","Replace the vertical “ITALY” with a small sans-serif paragraph in deep forest green: “Italy—sunlit cliffs, pastel villages, lemon groves, steep steps, and salty sea breezes.”",multishot,gemini/gemini-2.5-pro,1131w-HeJuVR7Avb0_t6_multishot,../edits/1131w-HeJuVR7Avb0_t6_multishot/spec.json,../edits/1131w-HeJuVR7Avb0_t6_multishot/render.png,success,55.0,91.0,-36.0,100.0
1600w-mQV8WxekDho,1,Translation,"text,global","Translate text to French: 'VOTRE LOGO', 'NE MANQUEZ PAS', 'NOTRE PROMOTION EXCLUSIVE EST LÀ !', 'AOÛT - NOV. 2099', '123 RUE ANYWHERE, ANY CITY, ST 12345'; keep handle/URL.",multishot,gemini/gemini-2.5-pro,1600w-mQV8WxekDho_t1_multishot,../edits/1600w-mQV8WxekDho_t1_multishot/spec.json,../edits/1600w-mQV8WxekDho_t1_multishot/render.png,success,67.0,61.0,6.0,90.0
1131w-tpnRumgzO8o,8,Typography Style Shift,"text,style,global","Switch the “SUMMER” headline to a tall serif, lightweight uppercase for a more elegant tone.",multishot,gemini/gemini-2.5-pro,1131w-tpnRumgzO8o_t8_multishot,../edits/1131w-tpnRumgzO8o_t8_multishot/spec.json,../edits/1131w-tpnRumgzO8o_t8_multishot/render.png,success,75.0,80.0,-5.0,100.0
1600w-m4qQZp-grvQ,5,Object Addition,"layout,local","Add a small minimalist compass icon in #B22222 to the top-right sky area, aligning with the title’s red and balancing the layout.",multishot,gemini/gemini-2.5-pro,1600w-m4qQZp-grvQ_t5_multishot,../edits/1600w-m4qQZp-grvQ_t5_multishot/spec.json,../edits/1600w-m4qQZp-grvQ_t5_multishot/render.png,success,75.0,81.0,-6.0,70.0
1600w-z8zt2gNZe3I,7,Image Replacement,"image,layout,local","Replace the right-side businessman portrait with a similarly framed right-side portrait of a cheerful community volunteer, shifting mood to compassion while retaining the dark teal background.",multishot,gemini/gemini-2.5-pro,1600w-z8zt2gNZe3I_t7_multishot,../edits/1600w-z8zt2gNZe3I_t7_multishot/spec.json,../edits/1600w-z8zt2gNZe3I_t7_multishot/render.png,success,33.0,67.0,-34.0,15.0
1600w-bU_eCuLHDN8,1,Translation,"text,global","Translate all text to Spanish, changing 'A LITTLE HEADS UP' to 'UN PEQUEÑO AVISO' and 'OUT OF OFFICE' to 'FUERA DE LA OFICINA'.",multishot,gemini/gemini-2.5-pro,1600w-bU_eCuLHDN8_t1_multishot,../edits/1600w-bU_eCuLHDN8_t1_multishot/spec.json,../edits/1600w-bU_eCuLHDN8_t1_multishot/render.png,success,51.0,57.0,-6.0,80.0
1600w-NwdmmHkEOxk,0,Color Palette Variation,"color,global","Recolor peach, mint, and yellow accents to a cool blue palette: fills #E8F4FF, strokes/icons #1FA3B2, highlights #0B2347; keep black text.",multishot,gemini/gemini-2.5-pro,1600w-NwdmmHkEOxk_t0_multishot,../edits/1600w-NwdmmHkEOxk_t0_multishot/spec.json,../edits/1600w-NwdmmHkEOxk_t0_multishot/render.png,success,49.0,40.0,9.0,91.0
1600w-eqZAnXprFhg,12,Contrast & Readability Enhancement,"color,style,local",Set the body text in all pale yellow and beige note boxes to #1A1A1A to improve contrast against the light backgrounds.,multishot,gemini/gemini-2.5-pro,1600w-eqZAnXprFhg_t12_multishot,../edits/1600w-eqZAnXprFhg_t12_multishot/spec.json,../edits/1600w-eqZAnXprFhg_t12_multishot/render.png,success,68.0,58.0,10.0,0.0
1131w-120Kpwxx3eY,0,Color Palette Variation,"color,global","Swap the cobalt blue accents and cream background to a warm desert palette: sand background #F6E7D7, terracotta headings/icons #C1523C, and charcoal body text/lines #2F2F2F.",multishot,gemini/gemini-2.5-pro,1131w-120Kpwxx3eY_t0_multishot,../edits/1131w-120Kpwxx3eY_t0_multishot/spec.json,../edits/1131w-120Kpwxx3eY_t0_multishot/render.png,success,47.0,79.0,-32.0,15.0
1600w-J2-prU82nP4,8,Typography Style Shift,"text,style,global","Switch the headline ""DONT THINK TOO MUCH!"" to a tall serif.",multishot,gemini/gemini-2.5-pro,1600w-J2-prU82nP4_t8_multishot,../edits/1600w-J2-prU82nP4_t8_multishot/spec.json,../edits/1600w-J2-prU82nP4_t8_multishot/render.png,success,61.0,93.0,-32.0,100.0
1143w-ugSBoa9VtEw,7,Image Replacement,"image,layout,local","Swap the central skincare tube and lavender silk backdrop for a minimalist ceramic essential-oil diffuser on a pedestal with warm beige linen drape, evoking cozy, spa-like calm.",multishot,gemini/gemini-2.5-pro,1143w-ugSBoa9VtEw_t7_multishot,../edits/1143w-ugSBoa9VtEw_t7_multishot/spec.json,../edits/1143w-ugSBoa9VtEw_t7_multishot/render.png,success,60.0,68.0,-8.0,54.0
1600w-_HHyJ9eyu3Q,10,Background Replacement,"image,color,global","Replace the maroon and red backgrounds with a deep navy #0B1A33 studio backdrop to create a calmer mood while keeping the white shirts, baskets, and light blue headings readable.",multishot,gemini/gemini-2.5-pro,1600w-_HHyJ9eyu3Q_t10_multishot,../edits/1600w-_HHyJ9eyu3Q_t10_multishot/spec.json,../edits/1600w-_HHyJ9eyu3Q_t10_multishot/render.png,success,56.0,52.0,4.0,53.0
1600w-laANf5rvLUw,14,Theme Restyling,"style,color,global","Recolor the entire design to a festive holiday palette: background deep forest green #184D3A, furry 2024 rich crimson #B5121B, text warm cream, preserving the layout.",multishot,gemini/gemini-2.5-pro,1600w-laANf5rvLUw_t14_multishot,../edits/1600w-laANf5rvLUw_t14_multishot/spec.json,../edits/1600w-laANf5rvLUw_t14_multishot/render.png,success,46.0,58.0,-12.0,85.0
1600w-9eXC-dXI0uE,0,Color Palette Variation,"color,global","Recolor background to charcoal #0F1220, convert all purple elements to cyan #00C2D1, switch black text to white, and set button outline cyan with white label",multishot,gemini/gemini-2.5-pro,1600w-9eXC-dXI0uE_t0_multishot,../edits/1600w-9eXC-dXI0uE_t0_multishot/spec.json,../edits/1600w-9eXC-dXI0uE_t0_multishot/render.png,success,28.0,74.0,-46.0,24.0
1600w-p1o6ND26wWg,14,Theme Restyling,"style,color,global",Restyle for winter holidays: keep layout; use snow-white background with subtle snowflakes; recolor buttons and headline deep forest green with holly red accents; swap drink for a peppermint latte.,multishot,gemini/gemini-2.5-pro,1600w-p1o6ND26wWg_t14_multishot,../edits/1600w-p1o6ND26wWg_t14_multishot/spec.json,../edits/1600w-p1o6ND26wWg_t14_multishot/render.png,success,84.0,98.0,-14.0,48.0
1600w-CxALar1xspQ,14,Theme Restyling,"style,color,global","Convert the layout to a winter holiday theme by switching greens to #B30000 and #D4AF37, adding a faint snowflake overlay, and updating the button copy to ""shop holiday services"".",multishot,gemini/gemini-2.5-pro,1600w-CxALar1xspQ_t14_multishot,../edits/1600w-CxALar1xspQ_t14_multishot/spec.json,../edits/1600w-CxALar1xspQ_t14_multishot/render.png,success,57.0,56.0,1.0,39.0
1600w-7YZFYlcCTPk,6,Copy Expansion,"text,layout,global","Expand “STAY TUNED” into body paragraph: “Stay tuned for exciting updates—our big reveal is near. We’re finalizing details and can’t wait to share more, so keep watching this space.”",criticeditor,gemini/gemini-2.5-pro,1600w-7YZFYlcCTPk_t6_criticeditor,../edits/1600w-7YZFYlcCTPk_t6_criticeditor/spec.json,../edits/1600w-7YZFYlcCTPk_t6_criticeditor/render.png,success,99.0,75.0,24.0,82.0
1131w-w2bliFOwlfc,4,Object Removal,"layout,local",Remove the red starburst icon left of the phone; slightly enlarge and center the phone to rebalance the layout while keeping the nostalgic tone.,criticeditor,gemini/gemini-2.5-pro,1131w-w2bliFOwlfc_t4_criticeditor,../edits/1131w-w2bliFOwlfc_t4_criticeditor/spec.json,../edits/1131w-w2bliFOwlfc_t4_criticeditor/render.png,success,,96.0,,100.0
1280w-1EsFpGQoTQo,1,Translation,"text,global","Translate all on-image text to Spanish: ""CÓMO CONSTRUIR EL NEGOCIO DE TUS SUEÑOS""; nav—""NEGOCIO"", ""CONSEJOS"", ""PARA COACHES""; CTA—""SITIOGENIAL"".",criticeditor,gemini/gemini-2.5-pro,1280w-1EsFpGQoTQo_t1_criticeditor,../edits/1280w-1EsFpGQoTQo_t1_criticeditor/spec.json,../edits/1280w-1EsFpGQoTQo_t1_criticeditor/render.png,success,61.0,60.0,1.0,100.0
1600w-VLAmdFwJm1I,6,Copy Expansion,"text,layout,global","Expand 'VIVID MARKETING' into a paragraph: Vivid Marketing unites teams with clear plans, shared goals, and real‑time insights, enabling smoother collaboration, faster approvals, and consistent campaign execution across channels.",criticeditor,gemini/gemini-2.5-pro,1600w-VLAmdFwJm1I_t6_criticeditor,../edits/1600w-VLAmdFwJm1I_t6_criticeditor/spec.json,../edits/1600w-VLAmdFwJm1I_t6_criticeditor/render.png,success,64.0,93.0,-29.0,29.0
900w-r5rfhPArHDg,6,Copy Expansion,"text,layout,global","Replace the lower-left sentence with: Enjoy our crispy waffle with rich chocolate sauce—freshly baked, wonderfully warm, indulgent and satisfying, perfect for sharing and pairing with coffee or afternoon tea.",criticeditor,gemini/gemini-2.5-pro,900w-r5rfhPArHDg_t6_criticeditor,../edits/900w-r5rfhPArHDg_t6_criticeditor/spec.json,../edits/900w-r5rfhPArHDg_t6_criticeditor/render.png,success,66.0,75.0,-9.0,30.0
848w-x9A8Hm2mD6U,7,Image Replacement,"image,layout,local","Replace the minimalist office desk photo with a cozy coffee shop tabletop scene—latte, notebook, and small plant—maintaining the round table composition and soft, neutral lighting.",criticeditor,gemini/gemini-2.5-pro,848w-x9A8Hm2mD6U_t7_criticeditor,../edits/848w-x9A8Hm2mD6U_t7_criticeditor/spec.json,../edits/848w-x9A8Hm2mD6U_t7_criticeditor/render.png,success,99.0,70.0,29.0,64.0
1600w-NwdmmHkEOxk,13,Add Secondary Text Block,"text,layout,local","Add a small italic subtitle below “Together, We Can Make a Difference”: “Small acts create big change.” in deep forest green.",criticeditor,gemini/gemini-2.5-pro,1600w-NwdmmHkEOxk_t13_criticeditor,../edits/1600w-NwdmmHkEOxk_t13_criticeditor/spec.json,../edits/1600w-NwdmmHkEOxk_t13_criticeditor/render.png,success,24.0,40.0,-16.0,27.0
1600w-4gpfnsQOREQ,7,Image Replacement,"image,layout,local",Replace the smartphone displaying an envelope notification with a centered steaming teacup illustration to shift the mood from productivity to relaxation while keeping the composition.,criticeditor,gemini/gemini-2.5-pro,1600w-4gpfnsQOREQ_t7_criticeditor,../edits/1600w-4gpfnsQOREQ_t7_criticeditor/spec.json,../edits/1600w-4gpfnsQOREQ_t7_criticeditor/render.png,success,82.0,83.0,-1.0,0.0
848w-a7AVmpGZf5E,9,Accent Recolor,"color,local",Change the bottom rounded CTA button color to cobalt blue #2563EB.,criticeditor,gemini/gemini-2.5-pro,848w-a7AVmpGZf5E_t9_criticeditor,../edits/848w-a7AVmpGZf5E_t9_criticeditor/spec.json,../edits/848w-a7AVmpGZf5E_t9_criticeditor/render.png,success,36.0,,,100.0
1600w-Vu6fJpXHfB0,3,Global Layout Change,"layout,global","Reflow to a two-column layout: pin the question mark left; stack 'DID YOU KNOW' above the fact text right, center-aligned with generous whitespace.",criticeditor,gemini/gemini-2.5-pro,1600w-Vu6fJpXHfB0_t3_criticeditor,../edits/1600w-Vu6fJpXHfB0_t3_criticeditor/spec.json,../edits/1600w-Vu6fJpXHfB0_t3_criticeditor/render.png,success,55.0,91.0,-36.0,17.0
1131w-50t2MzJLmsM,6,Copy Expansion,"text,layout,global","Expand the ""AT 10:00 AM, SATURDAY"" text into a body paragraph: ""At 10:00 AM, Saturday—join us for fresh coffee, music, and giveaways.""",criticeditor,gemini/gemini-2.5-pro,1131w-50t2MzJLmsM_t6_criticeditor,../edits/1131w-50t2MzJLmsM_t6_criticeditor/spec.json,../edits/1131w-50t2MzJLmsM_t6_criticeditor/render.png,success,70.0,86.0,-16.0,98.0
1600w-F-yK2D5pels,3,Global Layout Change,"layout,global",Refactor to split-screen: left shows centered 'MEDIA KIT' on solid background; right stacks the three images vertically; position 'COLLAB STUDIO' left and the button right in a top bar.,criticeditor,gemini/gemini-2.5-pro,1600w-F-yK2D5pels_t3_criticeditor,../edits/1600w-F-yK2D5pels_t3_criticeditor/spec.json,../edits/1600w-F-yK2D5pels_t3_criticeditor/render.png,success,85.0,98.0,-13.0,79.0
1600w-m4qQZp-grvQ,8,Typography Style Shift,"text,style,global","Switch the ""BRAND PROPOSAL"" headline to a tall serif in light weight uppercase for an elegant tone.",criticeditor,gemini/gemini-2.5-pro,1600w-m4qQZp-grvQ_t8_criticeditor,../edits/1600w-m4qQZp-grvQ_t8_criticeditor/spec.json,../edits/1600w-m4qQZp-grvQ_t8_criticeditor/render.png,success,62.0,81.0,-19.0,100.0
1600w-eqZAnXprFhg,5,Object Addition,"layout,local","Add a small white lightbulb icon to the upper-right of the orange header bar, right of the “Explore ideas…” text, matching line weight and centered vertically.",criticeditor,gemini/gemini-2.5-pro,1600w-eqZAnXprFhg_t5_criticeditor,../edits/1600w-eqZAnXprFhg_t5_criticeditor/spec.json,../edits/1600w-eqZAnXprFhg_t5_criticeditor/render.png,success,58.0,58.0,0.0,23.0
1600w-mQV8WxekDho,6,Copy Expansion,"text,layout,global","Expand the 'OUR EXCLUSIVE SALE PROMOTION EVENT IS HERE!' block into a 2–3× longer uppercase paragraph in white, centered beneath the headline, preserving playful tone and balanced spacing.",criticeditor,gemini/gemini-2.5-pro,1600w-mQV8WxekDho_t6_criticeditor,../edits/1600w-mQV8WxekDho_t6_criticeditor/spec.json,../edits/1600w-mQV8WxekDho_t6_criticeditor/render.png,success,73.0,61.0,12.0,58.0
1600w-mQV8WxekDho,9,Accent Recolor,"color,local",Recolor the “DON’T MISS OUT” headline’s yellow outline to crisp white (#FFFFFF).,criticeditor,gemini/gemini-2.5-pro,1600w-mQV8WxekDho_t9_criticeditor,../edits/1600w-mQV8WxekDho_t9_criticeditor/spec.json,../edits/1600w-mQV8WxekDho_t9_criticeditor/render.png,success,73.0,61.0,12.0,100.0
1257w-EN_LTZdAMlw,8,Typography Style Shift,"text,style,global","Replace the “PUMPKIN PATCH FESTIVAL” headline with a tall serif, uppercase, high-contrast style, removing the distressed texture to create an elegant tone.",criticeditor,gemini/gemini-2.5-pro,1257w-EN_LTZdAMlw_t8_criticeditor,../edits/1257w-EN_LTZdAMlw_t8_criticeditor/spec.json,../edits/1257w-EN_LTZdAMlw_t8_criticeditor/render.png,success,90.0,,,60.0
